Position,Age,Team_from,League_from,Team_to,League_to,Season_transferred,Transfer_fee_in_mln,Market_value_in_mln,Lastname,club,overall,potential,Season,Name,Nationality,nationality_match_source,log_transfer_fee,fee_minus_value,market_value_per_potential,Nationality_bucket,league_median_fee_to,team_to_median_fee,age_bucket,position_bucket,league_country_to,nationality_matches_league_to,high_overall,is_top_club_to,is_top_league
Right Midfield,23,E. Frankfurt,1.Bundesliga,Bor. Dortmund,1.Bundesliga,2018,5.0,10.0,Wolf,E. Frankfurt,67.0,77.0,2018.0,Marius Wolf,Germany,fallback_lastname_season,1.791759469228055,-5.0,0.12987012987012986,Top 1-15,12.0,16.0,20-23,Midfielder,Germany,True,False,False,True
Central Midfield,31,Bor. Dortmund,1.Bundesliga,VfB Stuttgart,1.Bundesliga,2018,5.0,8.0,Castro,Bor. Dortmund,82.0,82.0,2018.0,Gonzalo Castro,Germany,fallback_lastname_season,1.791759469228055,-3.0,0.0975609756097561,Top 1-15,12.0,7.2,30+,Midfielder,Germany,True,True,False,True
Centre-Back,26,Celta de Vigo,LaLiga,Sevilla FC,LaLiga,2018,5.0,8.0,Gomez,Celta de Vigo,77.0,84.0,2018.0,Sergi Gómez,Argentina,fallback_lastname_season,1.791759469228055,-3.0,0.09523809523809523,Top 1-15,13.75,8.35,24-26,Defender,Spain,False,True,True,True
Centre-Back,26,Celta de Vigo,LaLiga,Sevilla FC,LaLiga,2018,5.0,8.0,Gomez,Celta de Vigo,73.0,81.0,2018.0,Sergi Gómez,Argentina,fallback_lastname_season,1.791759469228055,-3.0,0.09876543209876543,Top 1-15,13.75,8.35,24-26,Defender,Spain,False,False,True,True
Left-Back,24,Bologna,Serie A,Watford,Premier League,2018,5.0,7.0,Masina,Bologna,74.0,79.0,2018.0,Adam Masina,Italy,fallback_team_from,1.791759469228055,-2.0,0.08860759493670886,Top 1-15,15.1,8.9,20-23,Defender,England,False,False,True,True
Centre-Back,25,Troyes,Ligue 2,OGC Nice,Ligue 1,2018,5.0,6.0,Herelle,Troyes,69.0,75.0,2018.0,Christophe Hérelle,France,fallback_lastname_season,1.791759469228055,-1.0,0.08,Top 1-15,10.0,7.5,24-26,Defender,France,True,False,False,True
Forward,24,Stade Rennais,Ligue 1,Toulouse,Ligue 1,2018,5.0,6.0,Mubele,Stade Rennais,74.0,78.0,2018.0,Firmin Mubele,DR Congo,fallback_lastname_season,1.791759469228055,-1.0,0.07692307692307693,Top 16-30,10.0,5.0,20-23,Forward,France,False,False,False,True
Central Midfield,23,Valencia CF,LaLiga,Getafe CF,LaLiga,2018,5.0,5.0,Maksimovic,Valencia CF,72.0,82.0,2018.0,Nemanja Maksimovic,Serbia,fallback_team_from,1.791759469228055,0.0,0.06097560975609756,Top 1-15,13.75,5.0,20-23,Midfielder,Spain,False,False,False,True
Forward,28,Portimonense,Liga NOS,Urawa Reds,J1 League,2018,5.0,4.0,Fabricio,Portimonense,68.0,69.0,2018.0,Fabrício,Spain,fallback_lastname_season,1.791759469228055,1.0,0.057971014492753624,Top 1-15,5.0,5.0,27-29,Forward,Japan,False,False,False,False
Forward,20,Cittadella,Serie B,Genoa,Serie A,2018,5.0,2.8,Kouame,Cittadella,58.0,73.0,2018.0,Christian Kouamé,Ivory Coast,fallback_team_from,1.791759469228055,2.2,0.03835616438356164,Top 16-30,11.0,8.0,<20,Forward,Italy,False,False,False,True
Forward,22,Hamburger SV,2.Bundesliga,SC Freiburg,1.Bundesliga,2018,5.0,2.5,Waldschmidt,Hamburger SV,66.0,76.0,2018.0,Luca Waldschmidt,Germany,fallback_team_from,1.791759469228055,2.5,0.03289473684210526,Top 1-15,12.0,5.0,20-23,Forward,Germany,True,False,False,True
Attacking Midfield,29,Atalanta,Serie A,SPAL,Serie A,2018,4.8,5.0,Kurtic,Atalanta,76.0,76.0,2018.0,Jasmin Kurtic,Slovenia,fallback_team_from,1.7578579175523736,-0.20000000000000018,0.06578947368421052,Top 31-45,11.0,4.8,27-29,Midfielder,Italy,False,True,False,True
Right-Back,25,Udinese Calcio,Serie A,FC Basel,Super League,2018,4.5,8.5,Widmer,Udinese Calcio,77.0,82.0,2018.0,Silvan Widmer,Switzerland,fallback_lastname_season,1.7047480922384253,-4.0,0.10365853658536585,Top 1-15,13.5,4.5,24-26,Defender,China,False,True,False,True
Forward,28,1. FC Koln,2.Bundesliga,Werder Bremen,1.Bundesliga,2018,4.5,4.5,Osako,1. FC Koln,77.0,78.0,2018.0,,Japan,fallback_team_from,1.7047480922384253,0.0,0.057692307692307696,Top 31-45,12.0,7.5,27-29,Forward,Germany,False,True,False,True
Centre-Back,27,Swansea,Championship,West Brom,Championship,2018,4.5,3.5,Bartley,Swansea,73.0,75.0,2018.0,Kyle Bartley,England,fallback_lastname_season,1.7047480922384253,1.0,0.04666666666666667,Top 1-15,9.13,11.5,24-26,Defender,England,True,False,False,True
Forward,24,Benfica,Liga NOS,Valencia CF,LaLiga,2015,30.0,18.0,Rodrigo,Valencia CF,80.0,86.0,2015.0,Rodrigo,Spain,fallback_team_to,3.4339872044851463,12.0,0.20930232558139536,Top 1-15,13.75,14.5,20-23,Forward,Spain,True,True,True,True
Forward,29,Man City,Premier League,Valencia CF,LaLiga,2015,28.0,18.0,Negredo,Valencia CF,83.0,83.0,2015.0,Álvaro Negredo,Spain,fallback_team_to,3.367295829986474,10.0,0.21686746987951808,Top 1-15,13.75,14.5,27-29,Forward,Spain,True,True,True,True
Central Midfield,21,Benfica,Liga NOS,Valencia CF,LaLiga,2015,20.0,20.0,Gomes,Valencia CF,75.0,83.0,2015.0,André Gomes,Portugal,fallback_team_to,3.044522437723423,0.0,0.24096385542168675,Top 1-15,13.75,14.5,20-23,Midfielder,Spain,False,False,True,True
Attacking Midfield,24,Udinese Calcio,Serie A,Juventus,Serie A,2015,15.0,17.0,Pereyra,Juventus,77.0,83.0,2015.0,Roberto Pereyra,Argentina,fallback_team_to,2.772588722239781,-2.0,0.20481927710843373,Top 1-15,11.0,19.0,20-23,Midfielder,Italy,False,True,True,True
Right-Back,21,Benfica,Liga NOS,Valencia CF,LaLiga,2015,15.0,5.0,Cancelo,Valencia CF,70.0,82.0,2015.0,João Cancelo,Portugal,fallback_team_to,2.772588722239781,10.0,0.06097560975609756,Top 1-15,13.75,14.5,20-23,Defender,Spain,False,False,True,True
Central Midfield,20,LOSC Lille,Ligue 1,Monaco,Ligue 1,2015,14.0,1.25,Traore,Monaco,78.0,84.0,2015.0,Adama Traoré,Ivory Coast,fallback_lastname_season,2.70805020110221,12.75,0.01488095238095238,Top 16-30,10.0,11.0,<20,Midfielder,France,False,True,True,True
Attacking Midfield,27,Inter,Serie A,Sunderland,Premier League,2015,10.5,10.0,Alvarez,Sunderland,75.0,77.0,2015.0,Ricardo Álvarez,Argentina,fallback_team_to,2.4423470353692043,0.5,0.12987012987012986,Top 1-15,15.1,10.6,24-26,Midfielder,England,False,False,False,True
Right-Back,30,Udinese Calcio,Serie A,Lazio,Serie A,2015,10.5,5.5,Basta,Lazio,75.0,75.0,2015.0,Dusan Basta,Serbia,fallback_team_to,2.4423470353692043,5.0,0.07333333333333333,Top 1-15,11.0,10.25,27-29,Defender,Italy,False,False,False,True
Right Winger,20,Juventus,Serie A,Sassuolo,Serie A,2015,10.0,17.5,Berardi,Sassuolo,76.0,87.0,2015.0,Domenico Berardi,Italy,fallback_team_to,2.3978952727983707,-7.5,0.20114942528735633,Top 1-15,11.0,9.5,<20,Winger,Italy,True,True,False,True
Right-Back,22,Toulouse,Ligue 1,Paris SG,Ligue 1,2015,10.0,10.0,Aurier,Paris SG,77.0,84.0,2015.0,Serge Aurier,Ivory Coast,fallback_lastname_season,2.3978952727983707,0.0,0.11904761904761904,Top 16-30,10.0,25.0,20-23,Defender,France,False,True,True,True
Forward,23,Udinese Calcio,Serie A,Watford,Premier League,2015,8.4,5.5,Vydra,Watford,73.0,78.0,2015.0,Matej Vydra,Czech Republic,fallback_team_to,2.2407096892759584,2.9000000000000004,0.07051282051282051,Top 31-45,15.1,8.9,20-23,Forward,England,False,False,True,True
Centre-Back,23,FC Schalke 04,1.Bundesliga,Bay. Leverkusen,1.Bundesliga,2015,6.5,7.5,Papadopoulos,Bay. Leverkusen,78.0,84.0,2015.0,Kyriakos Papadopoulos,Greece,fallback_lastname_season,2.0149030205422647,-1.0,0.08928571428571429,Top 31-45,12.0,13.0,20-23,Defender,Germany,False,True,False,True
Attacking Midfield,24,Spurs,Premier League,Hamburger SV,1.Bundesliga,2015,6.5,4.0,Holtby,Hamburger SV,77.0,81.0,2015.0,Lewis Holtby,Germany,fallback_team_to,2.0149030205422647,2.5,0.04938271604938271,Top 1-15,12.0,10.25,20-23,Midfielder,Germany,True,True,False,True
Defensive Midfield,21,Rio Ave FC,Liga NOS,Monaco,Ligue 1,2015,6.0,8.0,Fabinho,Monaco,72.0,80.0,2015.0,Fabinho,Brazil,fallback_lastname_season,1.9459101490553132,-2.0,0.1,Top 1-15,10.0,11.0,20-23,Midfielder,France,False,False,True,True
Right Winger,27,Liverpool,Premier League,Sevilla FC,LaLiga,2015,6.0,4.0,Aspas,Sevilla FC,76.0,80.0,2015.0,Iago Aspas,Spain,fallback_team_to,1.9459101490553132,2.0,0.05,Top 1-15,13.75,8.35,24-26,Winger,Spain,True,True,True,True
Defensive Midfield,21,Boca Juniors,Primera División,AS Roma,Serie A,2015,6.0,3.5,Paredes,AS Roma,71.0,80.0,2015.0,Leandro Paredes,Chile,fallback_lastname_season,1.9459101490553132,2.5,0.04375,Top 16-30,11.0,9.75,20-23,Midfielder,Italy,False,False,True,True
Right Winger,24,Chelsea,Premier League,AS Roma,Serie A,2016,15.0,20.0,Salah,AS Roma,80.0,87.0,2016.0,Mohamed Salah,Egypt,fallback_lastname_season,2.772588722239781,-5.0,0.22988505747126436,Top 31-45,11.0,9.75,20-23,Winger,Italy,False,True,True,True
Forward,27,Man City,Premier League,Inter,Serie A,2016,13.5,10.0,Jovetic,Inter,81.0,83.0,2016.0,Stevan Jovetic,Montenegro,fallback_team_to,2.6741486494265287,3.5,0.12048192771084337,Top 31-45,11.0,17.5,24-26,Forward,Italy,False,True,True,True
Attacking Midfield,23,Al-Jazira,UAE Gulf League,West Ham,Premier League,2016,12.0,9.0,Lanzini,West Ham,76.0,83.0,2016.0,Manuel Lanzini,Argentina,fallback_lastname_season,2.5649493574615367,3.0,0.10843373493975904,Top 1-15,15.1,11.5,20-23,Midfielder,England,False,True,True,True
Forward,30,Man City,Premier League,AS Roma,Serie A,2016,11.0,18.0,Dzeko,AS Roma,81.0,81.0,2016.0,Edin Dzeko,Bosnia Herzegovina,fallback_lastname_season,2.4849066497880004,-7.0,0.2222222222222222,Top 31-45,11.0,9.75,27-29,Forward,Italy,False,True,True,True
Defensive Midfield,22,Marseille,Ligue 1,Juventus,Serie A,2016,9.8,4.0,Lemina,Juventus,75.0,81.0,2016.0,Mario Lemina,Gabon,fallback_team_to,2.379546134130174,5.800000000000001,0.04938271604938271,Top 31-45,11.0,19.0,20-23,Midfielder,Italy,False,False,True,True
Centre-Back,31,Atletico Madrid,LaLiga,Inter,Serie A,2016,9.0,16.0,Miranda,Inter,84.0,84.0,2016.0,,Brazil,fallback_team_to,2.302585092994046,-7.0,0.19047619047619047,Top 1-15,11.0,17.5,30+,Defender,Italy,False,True,True,True
Centre-Back,23,VfB Stuttgart,2.Bundesliga,AS Roma,Serie A,2016,9.0,10.0,Rudiger,AS Roma,76.0,85.0,2016.0,Antonio Rüdiger,Germany,fallback_lastname_season,2.302585092994046,-1.0,0.11764705882352941,Top 1-15,11.0,9.75,20-23,Defender,Italy,False,True,True,True
Attacking Midfield,26,Newcastle,Championship,Marseille,Ligue 1,2016,8.0,8.0,Cabella,Marseille,79.0,81.0,2016.0,Rémy Cabella,France,fallback_lastname_season,2.1972245773362196,0.0,0.09876543209876543,Top 1-15,10.0,9.5,24-26,Midfielder,France,True,True,False,True
Left-Back,24,AS Roma,Serie A,Inter,Serie A,2016,7.8,6.0,Dodo,Inter,73.0,78.0,2016.0,Dodô,Brazil,fallback_team_to,2.174751721484161,1.7999999999999998,0.07692307692307693,Top 1-15,11.0,17.5,20-23,Defender,Italy,False,False,True,True
Forward,28,Fulham,Championship,Benfica,Liga NOS,2016,7.0,9.5,Mitroglou,Benfica,78.0,78.0,2016.0,Konstantinos Mitroglou,Greece,fallback_lastname_season,2.0794415416798357,-2.5,0.12179487179487179,Top 31-45,9.64,14.5,27-29,Forward,Portugal,False,True,False,True
Goalkeeper,24,Man City,Premier League,Real Sociedad,LaLiga,2016,7.0,8.0,Rulli,Real Sociedad,79.0,86.0,2016.0,Gerónimo Rulli,Argentina,fallback_team_to,2.0794415416798357,-1.0,0.09302325581395349,Top 1-15,13.75,9.6,20-23,Goalkeeper,Spain,False,True,False,True
Forward,23,Granada CF,LaLiga,1.FSV Mainz 05,1.Bundesliga,2016,6.5,3.5,Cordoba,1.FSV Mainz 05,73.0,81.0,2016.0,Jhon Córdoba,Colombia,fallback_lastname_season,2.0149030205422647,3.0,0.043209876543209874,Top 1-15,12.0,6.25,20-23,Forward,Germany,False,False,False,True
Centre-Back,22,Chelsea,Premier League,Bournemouth,Premier League,2017,22.8,8.0,Ake,Bournemouth,72.0,81.0,2017.0,Nathan Aké,Netherlands,fallback_team_to,3.169685580677429,14.8,0.09876543209876543,Top 1-15,15.1,11.3,20-23,Defender,England,False,False,False,True
Right Winger,29,Chelsea,Premier League,Juventus,Serie A,2017,20.0,25.0,Cuadrado,Juventus,82.0,82.0,2017.0,Juan Cuadrado,Colombia,fallback_team_to,3.044522437723423,-5.0,0.3048780487804878,Top 1-15,11.0,19.0,27-29,Winger,Italy,False,True,True,True
Centre-Back,25,Torino,Serie A,SSC Napoli,Serie A,2017,20.0,10.0,Maksimovic,SSC Napoli,81.0,86.0,2017.0,Nikola Maksimovic,Serbia,fallback_lastname_season,3.044522437723423,10.0,0.11627906976744186,Top 1-15,11.0,13.0,24-26,Defender,Italy,False,True,False,True
Defensive Midfield,22,Spurs,Premier League,FC Schalke 04,1.Bundesliga,2017,19.0,18.0,Bentaleb,FC Schalke 04,75.0,83.0,2017.0,Nabil Bentaleb,Algeria,fallback_team_to,2.995732273553991,1.0,0.21686746987951808,Top 16-30,12.0,10.0,20-23,Midfielder,Germany,False,False,False,True
Centre-Back,30,Bayern Munich ,1.Bundesliga,Juventus,Serie A,2017,17.0,15.0,Benatia,Juventus,83.0,83.0,2017.0,Medhi Benatia,Morocco,fallback_team_to,2.8903717578961645,2.0,0.18072289156626506,Top 31-45,11.0,19.0,27-29,Defender,Italy,False,True,True,True
Central Midfield,21,Dinamo Zagreb,1.HNL,SSC Napoli,Serie A,2017,13.0,10.0,Rog,SSC Napoli,75.0,85.0,2017.0,Marko Rog,Croatia,fallback_lastname_season,2.6390573296152584,3.0,0.11764705882352941,Top 16-30,11.0,13.0,20-23,Midfielder,Italy,False,False,False,True
Right-Back,27,Torino,Serie A,AS Roma,Serie A,2017,12.5,11.0,Peres,AS Roma,81.0,83.0,2017.0,Bruno Peres,Brazil,fallback_lastname_season,2.6026896854443837,1.5,0.13253012048192772,Top 1-15,11.0,9.75,24-26,Defender,Italy,False,True,True,True
Left Winger,27,Sevilla FC,LaLiga,FC Schalke 04,1.Bundesliga,2017,12.5,10.0,Konoplyanka,FC Schalke 04,83.0,84.0,2017.0,Yevhen Konoplyanka,Ukraine,fallback_team_to,2.6026896854443837,2.5,0.11904761904761904,Outside Top 45,12.0,10.0,24-26,Winger,Germany,False,True,False,True
Right Winger,24,Newcastle,Premier League,Marseille,Ligue 1,2017,11.0,18.0,Thauvin,Marseille,77.0,83.0,2017.0,Florian Thauvin,France,fallback_lastname_season,2.4849066497880004,-7.0,0.21686746987951808,Top 1-15,10.0,9.5,20-23,Winger,France,True,True,False,True
Central Midfield,26,Man City,Premier League,Huddersfield,Premier League,2017,9.1,5.0,Mooy,Huddersfield,76.0,79.0,2017.0,Aaron Mooy,Australia,fallback_lastname_season,2.312535423847214,4.1,0.06329113924050633,Outside Top 45,15.1,9.55,24-26,Midfielder,England,False,True,False,True
Defensive Midfield,25,Sao Paulo,Série A,LOSC Lille,Ligue 1,2017,9.0,3.5,Mendes,LOSC Lille,72.0,72.0,2017.0,,Cape Verde,fallback_team_to,2.302585092994046,5.5,0.04861111111111111,Outside Top 45,10.0,9.0,24-26,Midfielder,France,False,False,False,True
Centre-Back,26,Inter,Serie A,AS Roma,Serie A,2017,8.0,7.5,Jesus,AS Roma,75.0,78.0,2017.0,Juan Jesus,Brazil,fallback_lastname_season,2.1972245773362196,0.5,0.09615384615384616,Top 1-15,11.0,9.75,24-26,Defender,Italy,False,False,True,True
Left Winger,22,RB Salzburg,Bundesliga,Krasnodar,Premier Liga,2017,8.0,2.75,Wanderson,Krasnodar,77.0,77.0,2017.0,Wanderson,Brazil,fallback_lastname_season,2.1972245773362196,5.25,0.03571428571428571,Top 1-15,8.0,7.0,20-23,Winger,Ukraine,False,True,False,True
Centre-Back,25,FC Porto,Liga NOS,Stoke City,Premier League,2017,7.7,11.0,Indi,Stoke City,78.0,82.0,2017.0,Bruno Martins Indi,Netherlands,fallback_team_to,2.1633230256605382,-3.3,0.13414634146341464,Top 1-15,15.1,9.6,24-26,Defender,England,False,True,False,True
Left Winger,25,Chelsea,Premier League,Newcastle,Premier League,2017,7.5,5.0,Atsu,Newcastle,76.0,81.0,2017.0,Christian Atsu,Ghana,fallback_lastname_season,2.1400661634962708,2.5,0.06172839506172839,Top 16-30,15.1,12.0,24-26,Winger,England,False,True,True,True
Forward,23,Spurs,Premier League,Marseille,Ligue 1,2017,7.0,7.0,N'Jie,Marseille,70.0,79.0,2017.0,Clinton N'Jie,Cameroon,fallback_lastname_season,2.0794415416798357,0.0,0.08860759493670886,Top 31-45,10.0,9.5,20-23,Forward,France,False,False,False,True
Right Winger,19,Monaco,Ligue 1,Paris SG,Ligue 1,2018,135.0,120.0,Mbappe,Paris SG,83.0,94.0,2018.0,Kylian Mbappé,France,fallback_lastname_season,4.912654885736052,15.0,1.2765957446808511,Top 1-15,10.0,25.0,<20,Winger,France,True,True,True,True
Right Winger,27,Bayern Munich ,1.Bundesliga,Juventus,Serie A,2018,40.0,55.0,Costa,Juventus,82.0,82.0,2018.0,Douglas Costa,Brazil,fallback_team_to,3.713572066704308,-15.0,0.6707317073170732,Top 1-15,11.0,19.0,24-26,Winger,Italy,False,True,True,True
Central Midfield,25,Inter,Serie A,Valencia CF,LaLiga,2018,25.0,30.0,Kondogbia,Valencia CF,77.0,81.0,2018.0,Geoffrey Kondogbia,France,fallback_team_to,3.258096538021482,-5.0,0.37037037037037035,Top 1-15,13.75,14.5,24-26,Midfielder,Spain,False,True,True,True
Forward,30,Fiorentina,Serie A,AC Milan,Serie A,2018,20.0,14.0,Kalinic,AC Milan,81.0,81.0,2018.0,Nikola Kalinic,Croatia,fallback_lastname_season,3.044522437723423,6.0,0.1728395061728395,Top 16-30,11.0,19.0,27-29,Forward,Italy,False,True,True,True
Forward,27,SSC Napoli,Serie A,Sampdoria,Serie A,2018,17.0,20.0,Zapata,Sampdoria,78.0,81.0,2018.0,Duván Zapata,Colombia,fallback_team_to,2.8903717578961645,-3.0,0.24691358024691357,Top 1-15,11.0,9.0,24-26,Forward,Italy,False,True,False,True
Forward,27,Sassuolo,Serie A,AS Roma,Serie A,2018,15.0,10.0,Defrel,AS Roma,77.0,79.0,2018.0,Grégoire Defrel,France,fallback_lastname_season,2.772588722239781,5.0,0.12658227848101267,Top 1-15,11.0,9.75,24-26,Forward,Italy,False,True,True,True
Left Winger,21,Atletico Madrid,LaLiga,Wolves,Premier League,2018,14.0,12.0,Jota,Wolves,77.0,86.0,2018.0,,Portugal,fallback_lastname_season,2.70805020110221,2.0,0.13953488372093023,Top 1-15,15.1,11.7,20-23,Winger,England,False,True,False,True
Forward,23,AC Milan,Serie A,Torino,Serie A,2018,12.0,10.0,Niang,Torino,78.0,85.0,2018.0,M'Baye Niang,France,fallback_team_to,2.5649493574615367,2.0,0.11764705882352941,Top 1-15,11.0,8.4,20-23,Forward,Italy,False,True,False,True
Centre-Back,27,FC Porto,Liga NOS,Wolves,Premier League,2018,12.0,5.0,Boly,Wolves,75.0,78.0,2018.0,Willy Boly,France,fallback_lastname_season,2.5649493574615367,7.0,0.0641025641025641,Top 1-15,15.1,11.7,24-26,Defender,England,False,False,False,True
Forward,28,AC Milan,Serie A,Genoa,Serie A,2018,11.0,7.0,Lapadula,Genoa,76.0,77.0,2018.0,Gianluca Lapadula,Italy,fallback_team_to,2.4849066497880004,4.0,0.09090909090909091,Top 1-15,11.0,8.0,27-29,Forward,Italy,True,True,False,True
Forward,20,Paris SG,Ligue 1,Celtic,Premiership,2018,10.3,1.5,Edouard,Celtic,70.0,80.0,2018.0,Odsonne Edouard,France,fallback_team_to,2.424802725718295,8.8,0.01875,Top 1-15,10.3,10.3,<20,Forward,Scotland,False,False,False,False
Left-Back,24,Aston Villa,Championship,Marseille,Ligue 1,2018,10.0,16.0,Amavi,Marseille,74.0,80.0,2018.0,Jordan Amavi,France,fallback_lastname_season,2.3978952727983707,-6.0,0.2,Top 1-15,10.0,9.5,20-23,Defender,France,True,False,False,True
Forward,22,Sampdoria,Serie A,AS Roma,Serie A,2018,9.0,20.0,Schick,AS Roma,77.0,87.0,2018.0,Patrik Schick,Czech Republic,fallback_lastname_season,2.302585092994046,-11.0,0.22988505747126436,Top 31-45,11.0,9.75,20-23,Forward,Italy,False,True,True,True
Centre-Back,27,Real Betis,LaLiga,Fiorentina,Serie A,2018,9.0,13.0,Pezzella,Fiorentina,78.0,83.0,2018.0,Germán Pezzella,Argentina,fallback_team_to,2.302585092994046,-4.0,0.1566265060240964,Top 1-15,11.0,9.5,24-26,Defender,Italy,False,True,False,True
Attacking Midfield,26,FC Empoli,Serie A,Fiorentina,Serie A,2018,9.0,9.0,Saponara,Fiorentina,79.0,82.0,2018.0,Riccardo Saponara,Italy,fallback_team_to,2.302585092994046,0.0,0.10975609756097561,Top 1-15,11.0,9.5,24-26,Midfielder,Italy,True,True,False,True
Central Midfield,21,SC Amiens,Ligue 1,Olympique Lyon,Ligue 1,2018,8.0,25.0,Ndombele,Olympique Lyon,72.0,84.0,2018.0,Tanguy Ndombélé,France,fallback_lastname_season,2.1972245773362196,-17.0,0.2976190476190476,Top 1-15,10.0,8.25,20-23,Midfielder,France,True,False,False,True
Central Midfield,24,Olympique Lyon,Ligue 1,Espanyol,LaLiga,2018,8.0,11.0,Darder,Espanyol,78.0,84.0,2018.0,Sergi Darder,Spain,fallback_lastname_season,2.1972245773362196,-3.0,0.13095238095238096,Top 1-15,13.75,8.0,20-23,Midfielder,Spain,True,True,False,True
Defensive Midfield,22,Bor. Dortmund,1.Bundesliga,Newcastle,Premier League,2018,7.0,10.0,Merino,Newcastle,74.0,84.0,2018.0,Mikel Merino,Spain,fallback_lastname_season,2.0794415416798357,-3.0,0.11904761904761904,Top 1-15,15.1,12.0,20-23,Midfielder,England,False,False,True,True
Centre-Back,25,FC Ingolstadt,2.Bundesliga,VfL Wolfsburg,1.Bundesliga,2018,7.0,7.5,Tisserand,VfL Wolfsburg,73.0,79.0,2018.0,Marcel Tisserand,DR Congo,fallback_team_to,2.0794415416798357,-0.5,0.0949367088607595,Top 16-30,12.0,11.75,24-26,Defender,Germany,False,False,True,True
Right Winger,22,RB Salzburg,Bundesliga,Hertha BSC,1.Bundesliga,2018,6.5,9.0,Lazaro,Hertha BSC,71.0,80.0,2018.0,Valentino Lazaro,Austria,fallback_team_to,2.0149030205422647,-2.5,0.1125,Top 31-45,12.0,7.25,20-23,Winger,Germany,False,False,False,True
Defensive Midfield,30,Juventus,Serie A,Torino,Serie A,2018,6.0,8.0,Rincon,Torino,77.0,77.0,2018.0,Tomás Rincón,Venezuela,fallback_team_to,1.9459101490553132,-2.0,0.1038961038961039,Top 31-45,11.0,8.4,27-29,Midfielder,Italy,False,True,False,True
Left Winger,27,Sunderland,League One,AC Milan,Serie A,2018,5.5,7.0,Borini,AC Milan,76.0,77.0,2018.0,Fabio Borini,Italy,fallback_lastname_season,1.8718021769015913,-1.5,0.09090909090909091,Top 1-15,11.0,19.0,24-26,Winger,Italy,True,True,True,True
Central Midfield,23,Benfica,Liga NOS,Atalanta,Serie A,2018,5.0,25.0,Cristante,Atalanta,72.0,82.0,2018.0,Bryan Cristante,Italy,fallback_team_to,1.791759469228055,-20.0,0.3048780487804878,Top 1-15,11.0,9.25,20-23,Midfielder,Italy,True,False,False,True
Right-Back,23,FC Ingolstadt,2.Bundesliga,Huddersfield,Premier League,2018,5.0,5.0,Hadergjonaj,Huddersfield,72.0,79.0,2018.0,Florent Hadergjonaj,Switzerland,fallback_lastname_season,1.791759469228055,0.0,0.06329113924050633,Top 1-15,15.1,9.55,20-23,Defender,England,False,False,False,True
Right Winger,25,AS Roma,Serie A,Club Tijuana,Liga MX Apertura,2018,5.0,4.0,Iturbe,Club Tijuana,76.0,78.0,2018.0,Juan Iturbe,Paraguay,fallback_team_to,1.791759469228055,1.0,0.05128205128205128,Top 31-45,5.94,5.0,24-26,Winger,Mexico,False,True,False,False
